TransactionNo,CustomerNo,TotalPrice
580729,16729,21.72
580729,16729,7.24
580729,16729,14.48
580729,16729,7.24
580729,16729,7.24
580729,16729,38.35
580729,16729,7.24
580729,16729,7.24
580729,16729,14.48
580729,16729,30.68
580729,16729,30.68
580729,16729,7.67
580729,16729,7.67
580729,16729,7.67
580729,16729,7.24
580729,16729,7.24
580729,16729,7.24
580729,16729,7.24
580729,16729,6.39
580729,16729,11.94
580729,16729,6.13
580729,16729,36.78
580729,16729,79.69
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,24.52
580729,16729,36.78
580729,16729,6.13
580729,16729,30.65
580729,16729,6.13
580729,16729,30.65
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,14.48
580729,16729,51.12
580729,16729,7.24
580729,16729,7.24
580729,16729,44.73
580729,16729,21.72
580729,16729,564.72
580729,16729,57.92
580729,16729,95.85
580729,16729,50.68
580729,16729,21.72
580729,16729,7.24
580729,16729,57.92
580729,16729,6.39
580729,16729,7.24
580729,16729,7.24
580729,16729,7.24
580729,16729,21.72
580729,16729,6.13
580729,16729,12.26
580729,16729,24.52
580729,16729,24.52
580729,16729,6.13
580729,16729,6.13
580729,16729,49.04
580729,16729,12.26
580729,16729,24.52
580729,16729,12.26
580729,16729,18.39
580729,16729,49.04
580729,16729,18.39
580729,16729,6.13
580729,16729,6.13
580729,16729,12.26
580729,16729,18.39
580729,16729,6.13
580729,16729,12.26
580729,16729,24.52
580729,16729,435.23
580729,16729,6.13
580729,16729,6.13
580729,16729,12.26
580729,16729,12.26
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,12.26
580729,16729,6.13
580729,16729,12.26
580729,16729,18.39
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,12.26
580729,16729,6.13
580729,16729,6.13
580729,16729,12.26
580729,16729,18.39
580729,16729,18.39
580729,16729,220.68
580729,16729,140.99
580729,16729,12.26
580729,16729,55.17
580729,16729,12.26
580729,16729,12.26
580729,16729,12.26
580729,16729,7.24
580729,16729,15.76
580729,16729,14.48
580729,16729,7.67
580729,16729,7.24
580729,16729,7.67
580729,16729,7.67
580729,16729,7.24
580729,16729,7.24
580729,16729,28.96
580729,16729,23.01
580729,16729,15.34
580729,16729,7.67
580729,16729,23.01
580729,16729,7.24
580729,16729,28.96
580729,16729,7.24
580729,16729,12.78
580729,16729,14.48
580729,16729,7.24
580729,16729,7.67
580729,16729,30.65
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,5.97
580729,16729,5.97
580729,16729,6.13
580729,16729,11.94
580729,16729,5.97
580729,16729,7.24
580729,16729,7.24
580729,16729,7.24
580729,16729,28.96
580729,16729,6.39
580729,16729,36.2
580729,16729,115.84
580729,16729,76.68
580729,16729,36.2
580729,16729,263.59
580729,16729,373.93
580729,16729,49.04
580729,16729,116.64
580729,16729,7.29
580729,16729,14.58
580729,16729,14.58
580729,16729,14.58
580729,16729,12.82
580729,16729,29.16
580729,16729,58.32
580729,16729,36.45
580729,16729,131.22
580729,16729,160.25
580729,16729,131.22
580729,16729,36.45
580729,16729,18.39
580729,16729,6.13
580729,16729,24.52
580729,16729,6.13
580729,16729,12.26
580729,16729,36.45
580729,16729,7.29
580729,16729,6.41
580729,16729,14.58
580729,16729,7.72
580729,16729,7.67
580729,16729,7.67
580729,16729,15.34
580729,16729,6.13
580729,16729,12.26
580729,16729,128.73
580729,16729,6.13
580729,16729,18.39
580729,16729,6.13
580729,16729,12.26
580729,16729,18.39
580729,16729,6.13
580729,16729,12.26
580729,16729,6.13
580729,16729,14.58
580729,16729,7.29
580729,16729,6.41
580729,16729,7.29
580729,16729,43.74
580729,16729,51.03
580729,16729,51.03
580729,16729,6.41
580729,16729,14.58
580729,16729,7.29
580729,16729,21.87
580729,16729,14.58
580729,16729,7.29
580729,16729,12.82
580729,16729,12.26
580729,16729,24.52
580729,16729,6.13
580729,16729,36.78
580729,16729,18.39
580729,16729,6.13
580729,16729,12.26
580729,16729,36.78
580729,16729,49.04
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,12.26
580729,16729,6.13
580729,16729,6.13
580729,16729,36.78
580729,16729,12.26
580729,16729,6.13
580729,16729,18.39
580729,16729,30.65
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,49.04
580729,16729,110.34
580729,16729,18.39
580729,16729,12.26
580729,16729,85.82
580729,16729,55.17
580729,16729,41.79
580729,16729,5.97
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,12.26
580729,16729,12.26
580729,16729,6.13
580729,16729,12.26
580729,16729,6.13
580729,16729,6.13
580729,16729,17.91
580729,16729,11.94
580729,16729,59.7
580729,16729,77.61
580729,16729,5.97
580729,16729,5.97
580729,16729,11.94
580729,16729,5.97
580729,16729,7.29
580729,16729,7.29
580729,16729,7.29
580729,16729,25.64
580729,16729,25.64
580729,16729,131.22
580729,16729,14.58
580729,16729,55.17
580729,16729,18.39
580729,16729,85.82
580729,16729,6.13
580729,16729,5.97
580729,16729,24.52
580729,16729,6.13
580729,16729,55.17
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,5.97
580729,16729,6.13
580729,16729,17.91
580729,16729,18.39
580729,16729,6.13
580729,16729,6.13
580729,16729,11.94
580729,16729,11.94
580729,16729,5.97
580729,16729,6.13
580729,16729,12.26
580729,16729,6.13
580729,16729,12.26
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,12.26
580729,16729,6.13
580729,16729,349.41
580729,16729,6.13
580729,16729,6.13
580729,16729,42.91
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,24.52
580729,16729,12.26
580729,16729,12.26
580729,16729,6.13
580729,16729,6.13
580729,16729,6.41
580729,16729,7.29
580729,16729,7.72
580729,16729,7.72
580729,16729,15.44
580729,16729,46.32
580729,16729,7.72
580729,16729,7.72
580729,16729,12.26
580729,16729,18.39
580729,16729,42.91
580729,16729,49.04
580729,16729,12.26
580729,16729,5.97
580729,16729,5.97
580729,16729,5.97
580729,16729,5.97
580729,16729,18.39
580729,16729,12.26
580729,16729,12.26
580729,16729,6.13
580729,16729,11.94
580729,16729,11.94
580729,16729,5.97
580729,16729,11.94
580729,16729,6.41
580729,16729,18.39
580729,16729,42.91
580729,16729,6.13
580729,16729,6.13
580729,16729,12.26
580729,16729,6.13
580729,16729,24.52
580729,16729,12.26
580729,16729,6.13
580729,16729,6.13
580729,16729,24.52
580729,16729,6.64
580729,16729,18.39
580729,16729,6.13
580729,16729,19.23
580729,16729,42.91
580729,16729,24.52
580729,16729,18.39
580729,16729,7.72
580729,16729,23.16
580729,16729,15.44
580729,16729,6.41
580729,16729,14.58
580729,16729,29.16
580729,16729,12.26
580729,16729,6.13
580729,16729,49.04
580729,16729,30.78
580729,16729,11.94
580729,16729,29.85
580729,16729,49.04
580729,16729,6.13
580729,16729,7.72
580729,16729,7.72
580729,16729,14.58
580729,16729,14.58
580729,16729,39.7
580729,16729,7.72
580729,16729,43.74
580729,16729,15.44
580729,16729,30.88
580729,16729,14.58
580729,16729,7.72
580729,16729,15.44
580729,16729,65.61
580729,16729,15.88
580729,16729,7.72
580729,16729,29.16
580729,16729,7.29
580729,16729,7.29
580729,16729,15.88
580729,16729,14.58
580729,16729,7.72
580729,16729,77.2
580729,16729,14.58
580729,16729,36.45
580729,16729,69.48
580729,16729,46.32
580729,16729,15.44
580729,16729,12.26
580729,16729,6.13
580729,16729,6.13
580729,16729,24.52
580729,16729,18.39
580729,16729,6.13
580729,16729,18.39
580729,16729,14.58
580729,16729,7.29
580729,16729,7.29
580729,16729,7.29
580729,16729,80.19
580729,16729,7.29
580729,16729,7.29
580729,16729,7.29
580729,16729,8.16
580729,16729,14.58
580729,16729,7.29
580729,16729,14.58
580729,16729,7.29
580729,16729,14.58
580729,16729,12.26
580729,16729,12.26
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,12.26
580729,16729,12.26
580729,16729,6.13
580729,16729,12.26
580729,16729,6.13
580729,16729,55.17
580729,16729,42.91
580729,16729,7.29
580729,16729,21.87
580729,16729,7.29
580729,16729,14.58
580729,16729,7.29
580729,16729,7.29
580729,16729,21.87
580729,16729,14.58
580729,16729,29.16
580729,16729,51.03
580729,16729,14.58
580729,16729,7.29
580729,16729,7.29
580729,16729,14.58
580729,16729,43.74
580729,16729,21.87
580729,16729,7.29
580729,16729,14.58
580729,16729,21.87
580729,16729,6.13
580729,16729,30.65
580729,16729,59.7
580729,16729,5.97
580729,16729,5.97
580729,16729,12.26
580729,16729,110.34
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,13.28
580729,16729,6.13
580729,16729,12.26
580729,16729,6.13
580729,16729,18.39
580729,16729,6.13
580729,16729,42.91
580729,16729,12.26
580729,16729,6.13
580729,16729,12.26
580729,16729,12.26
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,18.39
580729,16729,12.26
580729,16729,24.52
580729,16729,18.39
580729,16729,12.26
580729,16729,171.64
580729,16729,49.04
580729,16729,49.04
580729,16729,6.13
580729,16729,18.39
580729,16729,30.65
580729,16729,49.04
580729,16729,6.13
580729,16729,12.26
580729,16729,49.04
580729,16729,6.13
580729,16729,12.26
580729,16729,6.13
580729,16729,36.78
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,12.26
580729,16729,19.92
580729,16729,6.64
580729,16729,12.26
580729,16729,6.13
580729,16729,6.13
580729,16729,18.39
580729,16729,12.26
580729,16729,18.39
580729,16729,6.13
580729,16729,18.39
580729,16729,12.26
580729,16729,12.26
580729,16729,18.39
580729,16729,6.13
580729,16729,18.39
580729,16729,36.78
580729,16729,12.26
580729,16729,12.26
580729,16729,12.26
580729,16729,12.26
580729,16729,6.13
580729,16729,98.08
580729,16729,6.13
580729,16729,12.26
580729,16729,24.52
580729,16729,18.39
580729,16729,6.13
580729,16729,49.04
580729,16729,6.13
580729,16729,6.13
580729,16729,7.29
580729,16729,277.92
580729,16729,193
580729,16729,14.58
580729,16729,7.72
580729,16729,7.29
580729,16729,7.72
580729,16729,7.29
580729,16729,6.13
580729,16729,18.39
580729,16729,12.26
580729,16729,12.26
580729,16729,6.13
580729,16729,24.52
580729,16729,12.26
580729,16729,12.26
580729,16729,12.26
580729,16729,18.39
580729,16729,6.13
580729,16729,12.26
580729,16729,18.39
580729,16729,7.29
580729,16729,14.58
580729,16729,7.29
580729,16729,8.16
580729,16729,7.29
580729,16729,79.69
580729,16729,30.65
580729,16729,12.26
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.64
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,6.13
580729,16729,5.97
580729,16729,17.91
580729,16729,5.97
580729,16729,30.65
580729,16729,12.26
580729,16729,6.13
580729,16729,24.52
580729,16729,29.16
580729,16729,7.29
580729,16729,7.29
580729,16729,7.29
580729,16729,14.58
580729,16729,7.29
580729,16729,7.29
580729,16729,23.16
580729,16729,7.72
580729,16729,7.29
580729,16729,17.91
580729,16729,5.97
580729,16729,11.94
580729,16729,18.39
580729,16729,6.13
580729,16729,6.13
580729,16729,15.34
580729,16729,6.13
580729,16729,11.94
580729,16729,11.94
580729,16729,11.94
580729,16729,29.85
580729,16729,7.29
580729,16729,1019.04
580729,16729,38.6
580729,16729,12.26
580729,16729,6.13
580729,16729,30.65
580729,16729,12.26
580729,16729,21.87
580729,16729,7.29
580729,16729,21.72
580729,16729,14.48
580729,16729,7.67
580729,16729,21.87
580729,16729,6.41
580729,16729,5.97
580729,16729,11.94
580729,16729,6.13
580729,16729,6.13
580729,16729,15.44
580729,16729,18.39
580729,16729,5.97
580729,16729,5.97
580729,16729,5.97
580729,16729,116.64
580729,16729,43.74
580729,16729,21.87
580729,16729,14.58
580730,15730,6.13
580730,15730,6.13
580730,15730,12.26
580730,15730,245.2
580730,15730,30.65
580730,15730,12.26
580730,15730,24.52
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,12.26
580730,15730,12.26
580730,15730,6.13
580730,15730,12.26
580730,15730,6.13
580730,15730,7.29
580730,15730,14.58
580730,15730,116.64
580730,15730,14.58
580730,15730,7.94
580730,15730,30.88
580730,15730,7.72
580730,15730,14.58
580730,15730,7.72
580730,15730,14.58
580730,15730,18.39
580730,15730,18.39
580730,15730,6.13
580730,15730,18.39
580730,15730,18.39
580730,15730,30.65
580730,15730,12.26
580730,15730,18.39
580730,15730,6.13
580730,15730,6.13
580730,15730,24.52
580730,15730,6.13
580730,15730,6.13
580730,15730,12.26
580730,15730,6.13
580730,15730,47.76
580730,15730,5.97
580730,15730,5.97
580730,15730,5.97
580730,15730,11.94
580730,15730,17.91
580730,15730,11.94
580730,15730,5.97
580730,15730,17.91
580730,15730,5.97
580730,15730,6.13
580730,15730,12.26
580730,15730,24.52
580730,15730,18.39
580730,15730,6.13
580730,15730,6.13
580730,15730,30.65
580730,15730,6.13
580730,15730,6.13
580730,15730,7.29
580730,15730,7.29
580730,15730,7.29
580730,15730,7.29
580730,15730,14.58
580730,15730,7.29
580730,15730,7.29
580730,15730,7.29
580730,15730,5.97
580730,15730,12.26
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,36.78
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,30.65
580730,15730,6.64
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,36.78
580730,15730,42.91
580730,15730,12.26
580730,15730,30.65
580730,15730,36.78
580730,15730,30.65
580730,15730,177.77
580730,15730,36.78
580730,15730,43.74
580730,15730,14.58
580730,15730,7.29
580730,15730,21.87
580730,15730,7.29
580730,15730,15.44
580730,15730,7.29
580730,15730,7.72
580730,15730,7.29
580730,15730,15.44
580730,15730,15.44
580730,15730,14.58
580730,15730,7.29
580730,15730,7.72
580730,15730,7.29
580730,15730,7.94
580730,15730,7.94
580730,15730,38.6
580730,15730,54.04
580730,15730,7.29
580730,15730,12.26
580730,15730,29.16
580730,15730,36.45
580730,15730,7.29
580730,15730,7.29
580730,15730,8.16
580730,15730,11.94
580730,15730,5.97
580730,15730,6.13
580730,15730,18.39
580730,15730,12.26
580730,15730,6.13
580730,15730,42.91
580730,15730,12.26
580730,15730,18.39
580730,15730,33.2
580730,15730,12.26
580730,15730,30.65
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,30.65
580730,15730,6.13
580730,15730,18.39
580730,15730,6.13
580730,15730,12.26
580730,15730,24.52
580730,15730,6.13
580730,15730,257.46
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,42.91
580730,15730,6.13
580730,15730,18.39
580730,15730,30.65
580730,15730,12.26
580730,15730,6.13
580730,15730,21.87
580730,15730,7.29
580730,15730,7.29
580730,15730,14.58
580730,15730,7.29
580730,15730,14.58
580730,15730,29.16
580730,15730,14.58
580730,15730,21.87
580730,15730,7.29
580730,15730,42.91
580730,15730,21.87
580730,15730,30.65
580730,15730,6.13
580730,15730,6.13
580730,15730,18.39
580730,15730,24.52
580730,15730,6.13
580730,15730,12.26
580730,15730,12.26
580730,15730,6.13
580730,15730,12.26
580730,15730,373.93
580730,15730,6.13
580730,15730,6.13
580730,15730,122.6
580730,15730,18.39
580730,15730,6.13
580730,15730,6.13
580730,15730,18.39
580730,15730,6.13
580730,15730,12.26
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,13.28
580730,15730,24.52
580730,15730,18.39
580730,15730,73.56
580730,15730,6.13
580730,15730,67.43
580730,15730,77.61
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,12.26
580730,15730,6.13
580730,15730,12.26
580730,15730,24.52
580730,15730,23.16
580730,15730,7.29
580730,15730,7.72
580730,15730,7.29
580730,15730,14.58
580730,15730,43.74
580730,15730,7.29
580730,15730,7.29
580730,15730,21.87
580730,15730,7.29
580730,15730,15.44
580730,15730,7.72
580730,15730,54.04
580730,15730,14.58
580730,15730,61.76
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,12.26
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,30.65
580730,15730,12.26
580730,15730,6.13
580730,15730,5.97
580730,15730,5.97
580730,15730,6.64
580730,15730,6.13
580730,15730,6.13
580730,15730,6.64
580730,15730,6.13
580730,15730,6.13
580730,15730,5.97
580730,15730,11.94
580730,15730,17.91
580730,15730,6.64
580730,15730,12.26
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,24.52
580730,15730,6.13
580730,15730,6.13
580730,15730,6.13
580730,15730,30.65
580730,15730,24.52
580730,15730,202.29
580730,15730,24.52
580730,15730,85.82
580730,15730,6.13
580730,15730,6.13
580730,15730,12.26
580730,15730,24.52
580730,15730,36.78
580730,15730,6.13
580730,15730,12.26
580730,15730,18.39
580730,15730,12.26
580730,15730,17.91
580730,15730,11.94
580730,15730,23.88
580730,15730,12.26
580730,15730,21.87
580730,15730,14.58
580730,15730,7.29
580730,15730,7.29
580730,15730,14.58
580730,15730,14.58
580730,15730,29.16
580730,15730,14.48
580730,15730,14.48
580730,15730,154.96
580730,15730,28.96
580730,15730,12.77
580730,15730,27.24
580730,15730,76.86
580730,15730,64.72
580730,15730,32.36
580730,15730,32.36
580730,15730,38.31
580730,15730,47.68
580730,15730,37.5
580730,15730,18.75
580730,15730,35.8
580730,15730,35.8
580730,15730,12.77
580730,15730,16.18
580730,15730,27.24
580730,15730,13.62
580730,15730,27.24
580730,15730,23.84
580730,15730,32.36
580730,15730,16.18
580730,15730,14.48
580730,15730,14.48
580730,15730,14.48
580730,15730,14.48
580730,15730,17.9
580730,15730,35.8
580730,15730,11.92
580730,15730,35.76
580730,15730,12.77
580730,15730,48.54
580730,15730,16.18
580730,15730,16.18
580730,15730,28.96
580730,15730,32.04
580730,15730,53.4
580730,15730,10.68
580730,15730,106.8
580730,15730,42.72
580730,15730,74.76
580730,15730,18.75
580730,15730,72.4
580730,15730,43.44
580730,15730,43.44
580730,15730,14.48
580730,15730,14.48
580730,15730,14.48
580730,15730,12.77
580730,15730,178.78
580730,15730,48.54
580730,15730,66.6
580730,15730,11.92
580730,15730,11.92
580730,15730,11.92
580730,15730,11.92
580730,15730,16.18
580730,15730,17.05
580730,15730,202.32
580730,15730,11.53
580730,15730,56.25
580730,15730,204.3
580730,15730,11.92
580730,15730,11.92
580730,15730,14.48
580730,15730,38.31
580730,15730,15.33
580730,15730,12.77
580730,15730,17.9
580730,15730,13.62
580730,15730,12.77
580730,15730,11.1
580730,15730,12.77
580730,15730,34.1
580730,15730,14.48
580730,15730,38.31
580730,15730,11.1
580730,15730,44.4
580730,15730,11.1
580730,15730,55.5
580730,15730,33.3
580730,15730,11.1
580730,15730,11.1
580730,15730,11.1
580730,15730,37.5
580730,15730,18.75
580730,15730,12.77
580730,15730,35.8
580730,15730,564.72
580730,15730,25.54
580730,15730,25.54
580730,15730,11.92
580730,15730,27.24
580730,15730,441.04
580730,15730,15.33
580730,15730,15.33
580730,15730,17.9
580730,15730,15.33
580730,15730,27.24
580730,15730,11.92
580730,15730,27.24
580730,15730,54.48
580730,15730,27.24
580730,15730,18.75
580730,15730,17.9
580730,15730,14.94
580730,15730,74.7
580730,15730,16.18
580730,15730,38.31
580730,15730,35.8
580730,15730,68.1
580730,15730,29.88
580730,15730,29.88
580730,15730,81.72
580730,15730,13.62
580730,15730,70.29
580730,15730,14.48
580730,15730,7.24
580730,15730,24.76
580730,15730,6.19
580730,15730,12.38
580730,15730,6.19
580730,15730,12.38
580730,15730,12.38
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,24.76
580730,15730,12.38
580730,15730,12.38
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,24.76
580730,15730,12.38
580730,15730,12.38
580730,15730,18.57
580730,15730,18.57
580730,15730,18.57
580730,15730,37.14
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,6.19
580730,15730,18.57
580730,15730,6.19
580730,15730,6.19
580730,15730,18.57
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,30.95
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,6.04
580730,15730,6.19
580730,15730,55.71
580730,15730,12.38
580730,15730,18.57
580730,15730,6.19
580730,15730,43.33
580730,15730,24.76
580730,15730,12.38
580730,15730,6.19
580730,15730,12.38
580730,15730,6.19
580730,15730,30.2
580730,15730,24.16
580730,15730,30.2
580730,15730,12.08
580730,15730,6.04
580730,15730,6.04
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,18.57
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,18.57
580730,15730,43.33
580730,15730,6.19
580730,15730,12.38
580730,15730,6.19
580730,15730,12.38
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,18.57
580730,15730,6.19
580730,15730,12.38
580730,15730,49.52
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,12.38
580730,15730,6.04
580730,15730,6.19
580730,15730,7.24
580730,15730,7.24
580730,15730,7.24
580730,15730,7.24
580730,15730,21.72
580730,15730,14.48
580730,15730,6.19
580730,15730,37.14
580730,15730,7.24
580730,15730,7.24
580730,15730,79.64
580730,15730,14.48
580730,15730,7.24
580730,15730,7.24
580730,15730,7.24
580730,15730,7.24
580730,15730,12.78
580730,15730,57.92
580730,15730,14.48
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,18.57
580730,15730,6.19
580730,15730,12.38
580730,15730,18.57
580730,15730,6.19
580730,15730,12.38
580730,15730,30.95
580730,15730,12.38
580730,15730,6.19
580730,15730,148.56
580730,15730,24.76
580730,15730,12.38
580730,15730,12.38
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,18.57
580730,15730,18.12
580730,15730,6.04
580730,15730,18.12
580730,15730,12.08
580730,15730,12.08
580730,15730,6.04
580730,15730,6.04
580730,15730,6.04
580730,15730,18.12
580730,15730,12.08
580730,15730,6.19
580730,15730,12.38
580730,15730,24.76
580730,15730,6.19
580730,15730,6.19
580730,15730,43.33
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,12.38
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,24.76
580730,15730,12.38
580730,15730,18.57
580730,15730,6.19
580730,15730,18.57
580730,15730,18.57
580730,15730,24.76
580730,15730,6.19
580730,15730,136.18
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,99.04
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,24.16
580730,15730,6.04
580730,15730,6.04
580730,15730,12.08
580730,15730,12.38
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,30.95
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,12.38
580730,15730,99.04
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,6.19
580730,15730,12.38
580730,15730,6.19
580730,15730,7.24
580730,15730,7.24
580730,15730,7.24
580730,15730,7.24
580730,15730,7.24
580730,15730,6.39
580730,15730,7.24
580730,15730,14.48
580730,15730,7.24
580730,15730,7.24
580730,15730,21.72
580730,15730,7.24
580730,15730,7.24
580730,15730,6.19
580730,15730,6.19
580730,15730,5.55
580730,15730,12.26
580730,15730,7.24
580730,15730,21.72
580730,15730,36.2
580730,15730,14.48
580730,15730,315.69
580730,15730,12.38
580730,15730,37.14
580730,15730,61.9
580730,15730,6.19
580730,15730,7.72
580730,15730,23.16
580730,15730,7.29
580730,15730,21.72
580730,15730,7.24
580730,15730,12.38
580730,15730,6.19
580730,15730,6.19
580731,17383,6.13
580731,17383,6.13
580731,17383,153.25
580731,17383,6.13
580731,17383,6.13
580731,17383,12.26
580731,17383,23.88
580731,17383,7.24
580731,17383,7.24
580731,17383,7.24
580731,17383,7.24
580731,17383,7.24
580731,17383,7.24
580731,17383,7.24
580731,17383,73.56
580731,17383,6.13
580731,17383,6.13
580731,17383,11.94
580731,17383,23.88
580731,17383,11.94
580731,17383,5.97
580731,17383,5.97
580731,17383,5.97
580731,17383,11.94
580731,17383,71.64
580731,17383,5.97
580731,17383,6.13
580731,17383,6.13
580731,17383,6.13
580731,17383,6.13
580731,17383,14.48
580731,17383,7.24
580731,17383,6.13
580731,17383,6.13
580731,17383,12.26
580731,17383,12.26
580731,17383,12.26
580731,17383,6.13
580731,17383,18.39
580731,17383,6.13
580731,17383,30.65
580731,17383,5.97
580731,17383,73.56
580731,17383,24.52
580731,17383,18.39
580731,17383,18.39
580731,17383,30.65
580731,17383,24.52
580731,17383,30.65
580731,17383,30.65
580731,17383,6.13
580732,17732,6.19
580732,17732,6.19
580732,17732,12.38
580732,17732,74.28
C580597,16360,-37.14
C580597,16360,-6.19
C580641,15621,-86.66
C580649,14777,-6.19
C580686,15984,-6.19
C580686,15984,-37.14
C580686,15984,-6.19
C580686,15984,-6.19
C580686,15984,-6.19
C580698,17426,-74.28
C580701,14793,-18.57
C580702,17404,-247.6
C580703,16705,-12.38
C580703,16705,-6.19
C580707,12957,-37.14
C580708,14546,-74.28
C580710,14198,-18.57
C580710,14198,-6.04
C580711,16057,-6.19
C580711,16057,-12.38
C580711,16057,-6.19
C580714,12479,-12.38
C580714,12479,-24.76
580384,17243,12.38
580384,17243,12.38
580384,17243,43.33
580384,17243,30.95
580384,17243,24.76
580384,17243,74.28
580384,17243,18.57
580384,17243,445.68
580384,17243,61.9
580384,17243,148.56
580384,17243,247.6
580384,17243,74.28
580384,17243,37.14
580384,17243,37.14
580384,17243,148.56
580385,16326,12.38
580385,16326,61.9
580385,16326,12.38
580385,16326,12.38
580385,16326,12.38
580385,16326,24.76
580385,16326,6.19
580385,16326,12.38
580385,16326,12.38
580385,16326,12.38
580385,16326,12.38
580385,16326,37.14
580385,16326,6.19
580385,16326,12.38
580385,16326,12.38
580385,16326,12.38
580385,16326,24.76
580385,16326,18.57
580385,16326,18.57
580385,16326,18.57
580385,16326,12.38
580385,16326,12.38
580385,16326,12.38
580385,16326,12.38
580386,18065,12.38
580386,18065,12.38
580386,18065,12.38
580386,18065,12.38
